housing_median_age,population,median_income,median_house_value,ocean_proximity,rooms_per_household,population_per_household,bedrooms_per_room
25.0,1371.0,3.0833,232700.0,<1H OCEAN,4.2729468599033815,3.3115942028985508,0.248728094968909
19.0,2782.0,7.9184,500001.0,NEAR OCEAN,5.970890410958904,4.763698630136986,0.1967307140808718
27.0,1723.0,2.0458,174500.0,NEAR OCEAN,3.619047619047619,3.7294372294372296,0.29366028708133973
28.0,596.0,1.2396,90300.0,<1H OCEAN,3.7578125,4.65625,0.28274428274428276
32.0,1385.0,3.7258,181900.0,<1H OCEAN,5.244736842105263,3.6447368421052633,0.19468138484696437
33.0,1533.0,2.3981,183300.0,<1H OCEAN,2.7372093023255815,3.5651162790697675,0.3976210705182668
23.0,1336.0,1.3365,183300.0,<1H OCEAN,3.180811808118081,2.4649446494464944,0.33410672853828305
4.0,3754.0,8.2653,374000.0,<1H OCEAN,7.231265108783239,3.024979854955681,0.14129708045464676
34.0,799.0,4.5234,192200.0,<1H OCEAN,5.807017543859649,3.504385964912281,0.1593655589123867
36.0,1366.0,4.5,151400.0,INLAND,6.332185886402754,2.351118760757315,0.16662136450122317
30.0,989.0,3.691,154400.0,INLAND,4.975609756097561,3.445993031358885,0.20098039215686275
36.0,2931.0,2.1311,163100.0,NEAR OCEAN,3.1661849710982657,4.235549132947977,0.3372889091738932
29.0,1398.0,2.2543,156300.0,NEAR OCEAN,3.136729222520107,3.74798927613941,0.3153846153846154
36.0,862.0,3.7604,158700.0,<1H OCEAN,4.2631578947368425,3.024561403508772,0.22962962962962963
52.0,835.0,4.5893,290100.0,NEAR BAY,6.273712737127371,2.2628726287262872,0.17624190064794817
35.0,1594.0,4.0167,193200.0,<1H OCEAN,4.966367713004484,3.5739910313901344,0.2072234762979684
15.0,1296.0,3.3009,156800.0,INLAND,5.777992277992278,2.501930501930502,0.18777146675576345
35.0,743.0,5.0866,254600.0,<1H OCEAN,5.55984555984556,2.8687258687258685,0.18541666666666667
36.0,632.0,3.6538,276100.0,<1H OCEAN,5.065116279069767,2.9395348837209303,0.21487603305785125
34.0,1010.0,5.6494,376200.0,<1H OCEAN,6.131645569620253,2.5569620253164556,0.152766308835673
35.0,1026.0,3.5781,92800.0,INLAND,6.246246246246246,3.081081081081081,0.17548076923076922
52.0,975.0,2.2566,92700.0,NEAR OCEAN,4.995348837209303,2.2674418604651163,0.19599627560521415
46.0,898.0,2.1714,190600.0,<1H OCEAN,3.235135135135135,2.427027027027027,0.34753550543024225
34.0,2786.0,4.0469,166800.0,<1H OCEAN,5.628930817610063,4.380503144654088,0.19106145251396647
31.0,841.0,3.46,232800.0,<1H OCEAN,4.457575757575758,2.5484848484848484,0.21821889870836167
35.0,1435.0,5.6276,200800.0,<1H OCEAN,6.558241758241758,3.1538461538461537,0.14946380697050937
29.0,846.0,1.65,227300.0,NEAR OCEAN,4.990243902439024,2.0634146341463415,0.2873900293255132
52.0,296.0,4.175,144000.0,NEAR BAY,5.396694214876033,2.446280991735537,0.19601837672281777
5.0,3207.0,4.0767,143100.0,INLAND,5.4604743083003955,3.16897233201581,0.21293280250934976
33.0,1100.0,2.1694,95700.0,INLAND,4.550695825049702,2.1868787276341948,0.2516382699868938
42.0,3795.0,1.2254,162500.0,<1H OCEAN,2.0966921119592876,3.21882951653944,0.343042071197411
19.0,841.0,2.1336,75000.0,NEAR OCEAN,5.893992932862191,2.9717314487632507,0.19424460431654678
23.0,984.0,2.517,153500.0,INLAND,5.101604278074866,2.6310160427807485,0.20073375262054508
52.0,473.0,4.3472,500001.0,NEAR BAY,5.256,1.892,0.24124809741248096
47.0,603.0,1.3654,57900.0,INLAND,5.6,3.1736842105263157,0.23026315789473684
21.0,1327.0,1.6007,96200.0,NEAR OCEAN,3.6454918032786887,2.7192622950819674,0.26194491287240024
24.0,1078.0,5.2542,227800.0,<1H OCEAN,6.830645161290323,2.8978494623655915,0.14994096812278632
20.0,785.0,3.4561,216700.0,<1H OCEAN,5.451171875,1.533203125,0.19562880687925474
18.0,1301.0,4.8623,176900.0,INLAND,11.22844827586207,2.8038793103448274,0.17504798464491364
46.0,756.0,3.2125,247000.0,<1H OCEAN,5.0087463556851315,2.204081632653061,0.20023282887077998
5.0,497.0,2.75,225000.0,<1H OCEAN,3.889344262295082,2.0368852459016393,0.30242360379346683
35.0,1376.0,2.2297,262500.0,<1H OCEAN,2.5810055865921786,3.8435754189944134,0.3777056277056277
19.0,525.0,1.7273,137500.0,NEAR OCEAN,3.432314410480349,2.2925764192139737,0.35877862595419846
12.0,767.0,2.2667,72900.0,<1H OCEAN,3.436241610738255,5.147651006711409,0.28125
52.0,1118.0,2.1563,128600.0,NEAR BAY,4.585014409221902,3.2219020172910664,0.23444374607165305
29.0,1054.0,1.1818,83200.0,NEAR OCEAN,3.5016835016835017,3.548821548821549,0.2798076923076923
22.0,1249.0,3.75,212500.0,<1H OCEAN,4.162118780096308,2.004815409309791,0.24566139606633244
12.0,1554.0,3.3531,90800.0,<1H OCEAN,8.551136363636363,2.9431818181818183,0.20132890365448505
45.0,1225.0,4.0855,244100.0,NEAR OCEAN,6.012531328320802,3.0701754385964914,0.17465610671112963
42.0,420.0,3.0625,361700.0,<1H OCEAN,4.826666666666667,2.8,0.2058011049723757
30.0,467.0,6.448,360600.0,<1H OCEAN,6.641025641025641,2.9935897435897436,0.14575289575289574
23.0,367.0,3.1736,181300.0,NEAR BAY,2.495145631067961,1.7815533980582525,0.4085603112840467
42.0,848.0,3.7708,144600.0,NEAR BAY,5.14873417721519,2.6835443037974684,0.20651505838967424
45.0,1507.0,2.8942,129000.0,<1H OCEAN,4.45609756097561,3.675609756097561,0.2233169129720854
34.0,1027.0,2.2946,88800.0,<1H OCEAN,4.161716171617162,3.3894389438943895,0.24980174464710547
36.0,1073.0,2.1779,58400.0,INLAND,4.490625,3.353125,0.2876362792855486
25.0,1273.0,4.7609,378000.0,<1H OCEAN,5.415143603133159,3.3237597911227152,0.18659594985535197
29.0,1543.0,5.6184,316900.0,<1H OCEAN,5.885416666666667,2.6788194444444446,0.1710914454277286
32.0,843.0,4.5875,290700.0,<1H OCEAN,6.712418300653595,2.7549019607843137,0.15774099318403115
29.0,708.0,2.4583,136900.0,<1H OCEAN,3.8214285714285716,3.6122448979591835,0.24699599465954605
14.0,2251.0,1.1642,400000.0,<1H OCEAN,2.342070773263434,2.9501965923984272,0.47733631785114716
17.0,1887.0,5.7078,217000.0,<1H OCEAN,5.395734597156398,4.471563981042654,0.18796662274923145
48.0,1540.0,4.275,256800.0,INLAND,5.302469135802469,2.376543209876543,0.1958672875436554
10.0,1813.0,5.5,247200.0,INLAND,5.837146702557201,2.440107671601615,0.18445930366612867
36.0,761.0,2.6055,69200.0,INLAND,4.9748427672955975,2.393081761006289,0.19785082174462706
26.0,2000.0,4.9962,156000.0,NEAR OCEAN,6.104553119730186,3.372681281618887,0.16767955801104972
19.0,1760.0,4.0227,126500.0,INLAND,5.950184501845018,3.2472324723247232,0.16992248062015503
11.0,1617.0,3.1375,146200.0,INLAND,4.716374269005848,4.728070175438597,0.20768753874767515
34.0,784.0,5.2336,235600.0,<1H OCEAN,6.382758620689655,2.703448275862069,0.15721231766612642
32.0,706.0,2.8958,86400.0,NEAR OCEAN,5.758122743682311,2.5487364620938626,0.19373040752351098
34.0,1224.0,2.7917,130800.0,INLAND,4.4366925064599485,3.1627906976744184,0.22888759464181713
30.0,1130.0,2.8672,198500.0,<1H OCEAN,4.635616438356164,3.095890410958904,0.23522458628841608
15.0,816.0,2.9559,118800.0,INLAND,5.272151898734177,2.5822784810126582,0.21068427370948378
37.0,768.0,4.75,161900.0,<1H OCEAN,5.150485436893204,3.7281553398058254,0.19038642789820923
47.0,930.0,2.5455,114300.0,<1H OCEAN,3.1946902654867255,4.115044247787611,0.3254847645429363
23.0,3264.0,1.9821,93000.0,INLAND,4.805763073639274,3.4834578441835644,0.2567177437264046
22.0,1127.0,1.2647,55300.0,INLAND,4.997214484679666,3.139275766016713,0.24247491638795987
43.0,1305.0,1.1434,91300.0,<1H OCEAN,3.3323353293413174,3.907185628742515,0.33962264150943394
23.0,998.0,4.0294,500001.0,NEAR OCEAN,6.105747126436782,2.2942528735632184,0.19390060240963855
18.0,1673.0,3.9444,240100.0,<1H OCEAN,5.422087745839637,2.5310136157337366,0.19949776785714285
30.0,1656.0,4.0074,434700.0,<1H OCEAN,5.823439878234399,2.5205479452054793,0.18060637741766858
52.0,722.0,3.1484,158900.0,INLAND,5.354748603351955,2.016759776536313,0.1914449660928534
32.0,1507.0,2.9244,84600.0,INLAND,5.332819722650231,2.3220338983050848,0.19214099971106616
16.0,1074.0,4.0329,126800.0,INLAND,5.8275,2.685,0.19305019305019305
44.0,961.0,3.5156,109500.0,NEAR BAY,5.466911764705882,3.5330882352941178,0.21116341627437793
21.0,881.0,3.8403,350000.0,<1H OCEAN,4.886842105263158,2.318421052631579,0.2148626817447496
18.0,695.0,1.7262,73700.0,INLAND,5.71259842519685,2.736220472440945,0.191592005513439
24.0,2645.0,3.6742,275000.0,NEAR BAY,3.7154850746268657,2.467350746268657,0.2827014812955059
22.0,1151.0,8.05,380000.0,INLAND,7.069114470842333,2.485961123110151,0.1466544454628781
34.0,1356.0,2.3475,90300.0,NEAR BAY,5.27437641723356,3.074829931972789,0.20249355116079107
52.0,725.0,5.0505,380400.0,NEAR BAY,4.653846153846154,2.1449704142011834,0.21233312142403052
32.0,1577.0,4.6613,284000.0,<1H OCEAN,5.154228855721393,2.615257048092869,0.19723294723294724
10.0,2597.0,4.0197,132200.0,INLAND,6.845819761129207,2.819761129207383,0.1823949246629659
24.0,4017.0,5.4741,238800.0,<1H OCEAN,6.587798845836768,3.3116240725474033,0.1609310474283569
45.0,653.0,4.2222,500001.0,<1H OCEAN,5.740853658536586,1.9908536585365855,0.22251725969198088
52.0,814.0,2.45,111400.0,<1H OCEAN,3.976271186440678,2.759322033898305,0.2421142369991475
52.0,55.0,7.5752,67500.0,<1H OCEAN,3.142857142857143,7.857142857142857,0.3181818181818182
36.0,1398.0,2.4516,147800.0,<1H OCEAN,3.6062322946175636,3.960339943342776,0.29772191673212883
36.0,761.0,4.9485,217100.0,<1H OCEAN,5.320610687022901,2.904580152671756,0.18220946915351507
21.0,1647.0,2.6066,80000.0,INLAND,5.790361445783133,3.968674698795181,0.2009987515605493
29.0,724.0,4.8542,218100.0,<1H OCEAN,5.549618320610687,2.763358778625954,0.1623108665749656
42.0,2327.0,1.6699,108000.0,<1H OCEAN,3.6096822995461424,3.520423600605144,0.2808046940486169
39.0,1178.0,5.9629,352700.0,NEAR BAY,5.948529411764706,2.8872549019607843,0.16522455706633704
52.0,1283.0,1.2863,86300.0,NEAR OCEAN,2.7590361445783134,7.728915662650603,0.3231441048034934
23.0,769.0,6.0352,500001.0,<1H OCEAN,4.831632653061225,1.961734693877551,0.21964097148891235
33.0,943.0,5.223,209200.0,<1H OCEAN,5.584126984126984,2.9936507936507937,0.17680500284252415
37.0,27.0,4.0556,131300.0,INLAND,8.833333333333334,2.25,0.16981132075471697
49.0,1052.0,4.4375,329200.0,NEAR BAY,5.439506172839506,2.5975308641975308,0.18474807081252836
32.0,954.0,2.4408,117300.0,INLAND,4.457207207207207,2.1486486486486487,0.24810510358767054
32.0,2249.0,3.1058,253000.0,NEAR OCEAN,3.936333699231614,2.468715697036224,0.25683212493028446
12.0,1440.0,2.9896,118600.0,INLAND,5.016863406408095,2.4283305227655987,0.2110924369747899
32.0,222.0,2.9271,87500.0,INLAND,4.102564102564102,2.8461538461538463,0.228125
43.0,611.0,2.875,187500.0,INLAND,6.314720812182741,3.1015228426395938,0.1680064308681672
43.0,826.0,2.7014,133700.0,NEAR OCEAN,5.113095238095238,2.4583333333333335,0.20023282887077998
19.0,2374.0,5.979,285200.0,<1H OCEAN,6.860557768924303,3.152722443559097,0.14905149051490515
52.0,1177.0,4.8516,323800.0,NEAR OCEAN,5.350961538461538,2.829326923076923,0.17295597484276728
30.0,1577.0,2.517,130400.0,INLAND,4.4987593052109185,1.956575682382134,0.23000551571980143
36.0,937.0,3.1786,83400.0,INLAND,5.819672131147541,3.0721311475409836,0.1667605633802817
16.0,85.0,1.6607,14999.0,INLAND,6.7105263157894735,2.236842105263158,0.28627450980392155
48.0,1655.0,0.9751,95500.0,<1H OCEAN,4.204761904761905,3.9404761904761907,0.24009060022650056
12.0,1184.0,3.9141,123900.0,INLAND,6.946386946386946,2.7599067599067597,0.16610738255033558
39.0,684.0,2.0357,57600.0,INLAND,5.003225806451613,2.206451612903226,0.22759509993552546
45.0,834.0,7.3028,500001.0,<1H OCEAN,6.849180327868853,2.734426229508197,0.14935375777884155
43.0,1033.0,7.9614,500001.0,<1H OCEAN,5.702517162471396,2.3638443935926774,0.18017656500802567
4.0,623.0,6.6369,192600.0,<1H OCEAN,5.428571428571429,7.416666666666667,0.19956140350877194
35.0,567.0,2.1389,260000.0,NEAR OCEAN,3.09727626459144,2.2062256809338523,0.3530150753768844
7.0,4399.0,3.6301,170900.0,<1H OCEAN,5.766690091356289,3.0913562895291635,0.18559590543504753
18.0,1042.0,1.9267,67500.0,NEAR OCEAN,4.7309090909090905,1.8945454545454545,0.21176018447348194
45.0,735.0,9.1078,500001.0,<1H OCEAN,6.555555555555555,2.8160919540229883,0.1542957334891876
36.0,1099.0,4.0368,183100.0,<1H OCEAN,4.90084985835694,3.1133144475920678,0.22369942196531792
30.0,2082.0,3.5388,118500.0,NEAR OCEAN,5.050713153724248,3.299524564183835,0.18575462817696894
21.0,2266.0,5.0956,246000.0,<1H OCEAN,5.808917197452229,3.6082802547770703,0.17927631578947367
15.0,1389.0,5.614,223300.0,<1H OCEAN,5.854736842105263,2.9242105263157896,0.1790722761596548
30.0,1593.0,2.24,129500.0,NEAR OCEAN,3.9302325581395348,2.179206566347469,0.26940480334145495
32.0,817.0,2.8333,186000.0,INLAND,3.836676217765043,2.340974212034384,0.24943988050784166
30.0,3738.0,3.191,271200.0,<1H OCEAN,4.034090909090909,4.247727272727273,0.26309859154929577
47.0,51.0,4.3472,375000.0,INLAND,6.0476190476190474,2.4285714285714284,0.18110236220472442
41.0,356.0,3.5625,115300.0,INLAND,5.16,2.3733333333333335,0.18604651162790697
19.0,2971.0,1.9893,112500.0,<1H OCEAN,4.083499005964215,2.9532803180914513,0.2680136319376826
19.0,1048.0,1.7865,88000.0,NEAR BAY,4.2215189873417724,3.3164556962025316,0.27436281859070466
29.0,926.0,2.9375,144800.0,<1H OCEAN,5.281124497991968,3.718875502008032,0.21216730038022813
41.0,1604.0,2.9943,190600.0,NEAR OCEAN,3.828828828828829,2.89009009009009,0.2781176470588235
20.0,791.0,2.0221,70900.0,INLAND,4.721875,2.471875,0.21707478491065518
18.0,1918.0,7.5791,288100.0,<1H OCEAN,6.783904619970194,2.8584202682563338,0.15509666080843584
32.0,1699.0,1.1793,103800.0,<1H OCEAN,4.494818652849741,4.401554404145077,0.2478386167146974
47.0,1237.0,2.125,95500.0,NEAR BAY,4.528052805280528,4.082508250825082,0.2879008746355685
19.0,2496.0,2.9112,199100.0,NEAR OCEAN,3.6590296495956873,1.6819407008086253,0.29337016574585634
28.0,2558.0,3.6988,266600.0,<1H OCEAN,4.213174748398902,2.340347666971638,0.2579804560260586
35.0,783.0,2.8167,162100.0,INLAND,6.459649122807018,2.7473684210526317,0.16295491580662683
36.0,1029.0,3.7337,209000.0,NEAR OCEAN,4.798053527980535,2.5036496350364965,0.19371196754563894
10.0,1335.0,3.2639,86400.0,INLAND,5.1156186612576064,2.707910750507099,0.211340206185567
29.0,1344.0,2.0921,61400.0,INLAND,4.578431372549019,4.392156862745098,0.22626695217701642
11.0,1309.0,4.1847,167300.0,<1H OCEAN,3.8308383233532934,1.9595808383233533,0.27119968737788197
31.0,1164.0,2.9939,135500.0,<1H OCEAN,4.560553633217993,4.027681660899654,0.23596358118361152
27.0,1520.0,6.2924,232500.0,<1H OCEAN,6.246520874751491,3.021868787276342,0.16199872692552514
41.0,1628.0,2.84,156100.0,<1H OCEAN,4.07900677200903,3.674943566591422,0.2446043165467626
16.0,1497.0,2.6875,178200.0,<1H OCEAN,5.022900763358779,2.285496183206107,0.20851063829787234
34.0,2391.0,2.8,144300.0,<1H OCEAN,4.553530751708428,5.446469248291572,0.21360680340170085
16.0,3785.0,6.3298,247100.0,<1H OCEAN,5.618491921005386,3.3976660682226214,0.17542738456622464
13.0,790.0,5.0081,288300.0,<1H OCEAN,4.717889908256881,1.811926605504587,0.22654350996596986
26.0,2776.0,2.6385,180200.0,<1H OCEAN,3.676025917926566,5.995680345572354,0.2679200940070505
25.0,1642.0,1.6435,52600.0,INLAND,5.070726915520629,3.225933202357564,0.20457187136768695
6.0,927.0,6.1935,115700.0,INLAND,6.275964391691395,2.750741839762611,0.16170212765957448
52.0,929.0,2.5,162500.0,<1H OCEAN,4.804761904761905,4.423809523809524,0.22893954410307235
44.0,848.0,2.8438,307100.0,NEAR BAY,3.745,2.12,0.2870493991989319
23.0,1795.0,3.16,225000.0,<1H OCEAN,3.8088235294117645,2.639705882352941,0.2799227799227799
43.0,690.0,2.3056,62300.0,INLAND,5.193370165745856,3.8121546961325965,0.22127659574468084
27.0,580.0,2.1875,82800.0,INLAND,5.4124293785310735,3.2768361581920904,0.19206680584551147
21.0,385.0,3.1193,153300.0,INLAND,20.033333333333335,2.566666666666667,0.19101497504159734
21.0,2647.0,5.2405,302400.0,<1H OCEAN,6.1836945304437565,2.731682146542828,0.16455273698264353
4.0,275.0,3.5781,244400.0,INLAND,19.178571428571427,3.2738095238095237,0.14835505896958412
32.0,2330.0,2.9479,184600.0,<1H OCEAN,4.306709265175719,3.7220447284345046,0.23738872403560832
21.0,1251.0,4.2356,347700.0,NEAR OCEAN,4.75,2.171875,0.2138157894736842
31.0,3176.0,3.0212,208200.0,<1H OCEAN,3.984126984126984,2.965452847805789,0.25076165924537147
47.0,694.0,2.5969,92800.0,NEAR BAY,4.843866171003717,2.579925650557621,0.21335379892555642
42.0,1369.0,3.3125,144600.0,<1H OCEAN,3.9386973180076628,5.245210727969349,0.2704280155642023
49.0,1334.0,1.89,124000.0,<1H OCEAN,5.221476510067114,2.9843400447427295,0.22707797772065125
15.0,1772.0,5.0417,240800.0,<1H OCEAN,5.26537216828479,2.867313915857605,0.18377381684081132
52.0,1166.0,4.0652,421300.0,NEAR BAY,5.365566037735849,2.75,0.1810989010989011
19.0,1444.0,3.5462,156800.0,<1H OCEAN,5.226640159045726,2.8707753479125246,0.18790414606314187
52.0,1191.0,2.9076,177300.0,<1H OCEAN,4.386609071274298,2.572354211663067,0.24913835548990645
13.0,557.0,6.1563,204200.0,INLAND,6.3392070484581495,2.4537444933920707,0.1646977067407922
14.0,352.0,3.5938,140300.0,INLAND,6.702479338842975,2.909090909090909,0.19852034525277434
46.0,854.0,2.9,144800.0,NEAR BAY,4.6394366197183095,2.4056338028169013,0.22829386763812992
13.0,1749.0,4.1276,153800.0,<1H OCEAN,4.429936305732484,2.785031847133758,0.21746944644140906
37.0,1030.0,3.9306,268400.0,<1H OCEAN,4.58256880733945,2.3623853211009176,0.23623623623623624
24.0,696.0,3.5161,236400.0,<1H OCEAN,4.501440922190202,2.005763688760807,0.28233034571062743
28.0,1231.0,2.883,141900.0,INLAND,5.875930521091812,3.054590570719603,0.18158783783783783
37.0,945.0,8.3924,500001.0,NEAR BAY,7.2155172413793105,2.7155172413793105,0.14097968936678615
35.0,1089.0,3.0278,310600.0,NEAR OCEAN,4.053571428571429,2.1607142857142856,0.2501223690651003
35.0,1156.0,5.4322,391000.0,NEAR OCEAN,6.903465346534653,2.8613861386138613,0.1595553961993546
36.0,799.0,5.0874,368500.0,NEAR OCEAN,5.637254901960785,2.611111111111111,0.17101449275362318
18.0,1654.0,3.2158,215000.0,<1H OCEAN,4.105263157894737,1.8135964912280702,0.2743055555555556
33.0,1102.0,1.9676,62400.0,INLAND,5.175895765472313,3.58957654723127,0.18502202643171806
52.0,847.0,3.7143,260000.0,NEAR BAY,4.859154929577465,2.982394366197183,0.19710144927536233
25.0,1032.0,3.5492,125400.0,NEAR OCEAN,4.946043165467626,3.712230215827338,0.19418181818181818
29.0,1676.0,2.7824,450000.0,<1H OCEAN,4.504566210045662,1.91324200913242,0.2554485554992397
26.0,2072.0,4.0781,287800.0,<1H OCEAN,6.367924528301887,3.257861635220126,0.17580246913580247
14.0,1613.0,3.3571,193600.0,<1H OCEAN,5.227941176470588,2.9650735294117645,0.21167369901547117
37.0,1219.0,2.3148,154200.0,NEAR OCEAN,5.133587786259542,2.3263358778625953,0.20408921933085503
40.0,2077.0,2.6,180600.0,<1H OCEAN,3.824,4.154,0.2625523012552301
19.0,910.0,2.6696,121200.0,INLAND,5.153846153846154,2.3333333333333335,0.21542288557213932
8.0,1723.0,6.3542,218100.0,<1H OCEAN,6.199324324324325,2.910472972972973,0.14604904632152588
32.0,1177.0,3.6,164600.0,<1H OCEAN,4.643086816720257,3.784565916398714,0.2195290858725762
42.0,1271.0,2.6167,85100.0,NEAR BAY,4.061007957559681,3.3713527851458887,0.21293272370999347
17.0,811.0,2.875,134500.0,NEAR OCEAN,4.417040358744394,3.6367713004484306,0.2365482233502538
46.0,1552.0,1.6429,125000.0,<1H OCEAN,3.8341625207296848,2.57379767827529,0.2703287197231834
13.0,1417.0,3.9861,168100.0,INLAND,5.849019607843137,2.7784313725490195,0.17901441501843782
21.0,1422.0,8.4196,450700.0,<1H OCEAN,7.207476635514019,2.6579439252336448,0.14185684647302904
14.0,270.0,2.3958,102100.0,INLAND,7.911111111111111,3.0,0.18398876404494383
37.0,1183.0,5.1805,201600.0,<1H OCEAN,5.469733656174334,2.864406779661017,0.18813634351482958
34.0,579.0,2.0417,72500.0,INLAND,5.052631578947368,3.3859649122807016,0.21296296296296297
37.0,1369.0,2.2102,87200.0,NEAR OCEAN,4.201986754966887,4.533112582781457,0.26792750197005516
14.0,1487.0,4.4519,227900.0,NEAR OCEAN,5.424180327868853,3.0471311475409837,0.19455987910842462
7.0,862.0,5.2741,249400.0,<1H OCEAN,6.855371900826446,3.56198347107438,0.14285714285714285
38.0,1798.0,2.3182,171200.0,<1H OCEAN,3.365432098765432,4.439506172839506,0.28980190755685986
6.0,792.0,4.0469,162400.0,<1H OCEAN,5.962264150943396,2.9886792452830186,0.18227848101265823
